Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
292000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
303000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
363000,00000065,false,Rx,0,8,77,02,01,00,00,00,00,00,
393000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
493000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
502000,00000054,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
502000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
502000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
502000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
513000,00000065,false,Rx,0,8,77,02,01,00,00,00,00,00,
530000,00000625,false,Rx,0,8,25,00,58,86,01,54,5C,06,
539000,000002C4,false,Rx,0,8,02,00,00,00,51,02,00,00,
539000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
541000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
592000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
629000,00000625,false,Rx,0,8,25,00,58,86,01,54,5C,06,
662000,00000065,false,Rx,0,8,77,02,01,00,00,00,00,00,
692000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
702000,00000054,false,Rx,0,8,00,00,FE,FF,77,02,00,00,
702000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
703000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
703000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
729000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
760000,000002C4,false,Rx,0,8,02,00,00,00,52,02,00,00,
760000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
760000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
792000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
811000,00000065,false,Rx,0,8,77,02,01,00,00,00,00,00,
829000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
892000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
902000,00000054,false,Rx,0,8,00,00,FE,FF,77,02,00,00,
902000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
903000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
903000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
929000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
980000,000002C4,false,Rx,0,8,02,00,00,00,52,02,00,00,
980000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
981000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
992000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
28000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
92000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
102000,00000054,false,Rx,0,8,00,00,FE,FF,77,02,00,00,
102000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
102000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
102000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
129000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
192000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
201000,000002C4,false,Rx,0,8,02,00,00,00,52,02,00,00,
201000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
201000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
230000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
292000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
301000,00000054,false,Rx,0,8,00,00,FE,FF,77,02,00,00,
302000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
329000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
392000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
419000,000002C4,false,Rx,0,8,03,00,00,00,52,02,00,00,
421000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
421000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
429000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
492000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,77,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
529000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
592000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
629000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
