Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
81000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
91000,00000054,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
91000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
91000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
92000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
97000,00000625,false,Rx,0,8,25,10,58,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,02,00,00,00,25,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
108000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
152000,00000065,false,Rx,0,8,52,02,01,00,00,00,00,00,
181000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
196000,00000625,false,Rx,0,8,25,00,58,86,01,54,5C,06,
282000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
296000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
301000,00000065,false,Rx,0,8,52,02,01,00,00,00,00,00,
0,000002C4,false,Rx,0,8,02,00,00,00,25,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
328000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
380000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
396000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
451000,00000065,false,Rx,0,8,52,02,01,00,00,00,00,00,
481000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
491000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
491000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
497000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
548000,000002C4,false,Rx,0,8,02,00,00,00,25,02,00,00,
548000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
549000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
581000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
597000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
601000,00000065,false,Rx,0,8,52,02,01,00,00,00,00,00,
680000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
691000,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
691000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
691000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
691000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
697000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
767000,000002C4,false,Rx,0,8,02,00,00,00,25,02,00,00,
767000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
768000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
780000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
796000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
880000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
890000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
891000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
896000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
981000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
988000,000002C4,false,Rx,0,8,03,00,00,00,25,02,00,00,
988000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
988000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
997000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
81000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
90000,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
90000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
91000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
91000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
96000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
180000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
197000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
207000,000002C4,false,Rx,0,8,03,00,00,00,26,02,00,00,
208000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
208000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
281000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
291000,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
291000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
296000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
380000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
397000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,26,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
428000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
481000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
491000,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
491000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
491000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
491000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
496000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
581000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
597000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,26,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
648000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
680000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
691000,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
691000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
691000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
691000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
697000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
780000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
797000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,26,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
881000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,53,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
891000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
891000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
896000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
981000,0000060D,false,Rx,0,8,0D,10,82,B6,09,20,70,00,
997000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
40000,0000005C,false,Rx,0,8,1E,00,1E,00,00,00,00,00,
