Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
484000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
656000,000002C4,false,Rx,0,8,03,00,00,00,97,02,00,00,
656000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
657000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
0,000002C4,false,Rx,0,8,03,00,00,00,97,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
0,000002C4,false,Rx,0,8,03,00,00,00,97,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
96000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
316000,000002C4,false,Rx,0,8,03,00,00,00,97,02,00,00,
316000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
316000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
