Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
470000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
470000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
470000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
499000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
561000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
561000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
690000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
690000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
690000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
760000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
760000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
761000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
761000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
799000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
898000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
910000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
910000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
910000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
98000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
130000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
130000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
130000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
161000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
251000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
299000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
350000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
350000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
351000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
360000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
361000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
500000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
559000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
570000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
570000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
570000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
759000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
759000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
790000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
790000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
790000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
799000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
10000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
10000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
10000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
161000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
231000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
231000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
231000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
250000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
299000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
450000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
450000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
450000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
499000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
649000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
670000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
670000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
671000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
759000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
759000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
799000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
110000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
110000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
110000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
149000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
250000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
299000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
329000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
331000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
331000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
361000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
499000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
550000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
550000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
551000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
559000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
760000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
760000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
770000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
771000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
771000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
799000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
959000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
959000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
990000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
990000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
991000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
49000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
161000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
210000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
210000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
211000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
250000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
299000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
361000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
430000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
430000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
431000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
498000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
561000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
650000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
651000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
651000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
760000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
760000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
761000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
761000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
800000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
870000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
871000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
871000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
90000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
90000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
90000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
159000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
250000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
299000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
310000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
310000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
310000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
360000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
361000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
499000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
530000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
531000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
531000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
560000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
561000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
760000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
761000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
800000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
960000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
0,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
970000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
189000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
191000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
191000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
199000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
250000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
300000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
350000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
360000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
360000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
399000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
410000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
410000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
411000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
450000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
499000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
550000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
559000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
560000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
599000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
630000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
630000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
630000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
650000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
699000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
750000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
759000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
759000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
760000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
799000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
850000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
850000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
850000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
851000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
899000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
950000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
960000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
961000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
999000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
50000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
70000,000002C4,false,Rx,0,8,09,08,00,00,08,03,00,00,
71000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
71000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
99000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
150000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000054,false,Rx,0,8,01,05,EF,00,08,03,00,00,
160000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
160000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
