Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
795000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
883000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
912000,000002C4,false,Rx,0,8,02,00,00,00,B5,02,00,00,
912000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
912000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
960000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
983000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
993000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
61000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
83000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
132000,000002C4,false,Rx,0,8,02,00,00,00,B5,02,00,00,
132000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
132000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
184000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
261000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
284000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
352000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
352000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
352000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
361000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
383000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
393000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
393000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
461000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
484000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
572000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
584000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
593000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
661000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
684000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
761000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
784000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
791000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
791000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
792000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
793000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
793000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
883000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
983000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
993000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
11000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
11000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
12000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
84000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
183000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
193000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
193000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
0,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
232000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
260000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
283000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
361000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
383000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
393000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
394000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
452000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
452000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
452000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
461000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
484000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
560000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
583000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
593000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
593000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
660000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
671000,000002C4,false,Rx,0,8,03,00,00,00,B6,02,00,00,
671000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
672000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
684000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
761000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
784000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
793000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
793000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
884000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
892000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
960000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
984000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
994000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
84000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
112000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
112000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
112000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
184000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
193000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
193000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
193000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
260000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
283000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
331000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
332000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
332000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
361000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
384000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
460000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
483000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
552000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
552000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
553000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
560000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
584000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
593000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
660000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
683000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
760000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
772000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
772000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
772000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
783000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
793000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
883000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
960000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
985000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
991000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
992000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
992000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
993000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
83000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
183000,0000060D,false,Rx,0,8,0D,10,83,B6,09,20,70,00,
193000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
194000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
212000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
212000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
212000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
260000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
361000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
393000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
394000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
432000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
432000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
432000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
460000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
560000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
592000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
593000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
593000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
593000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
651000,000002C4,false,Rx,0,8,03,00,00,00,B7,02,00,00,
651000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
652000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
661000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
760000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
793000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
793000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
793000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
871000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
872000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
872000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
960000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
993000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
61000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
91000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
91000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
92000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
193000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
193000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
260000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
312000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
360000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
393000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
460000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
532000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
532000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
532000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
560000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
593000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
593000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
660000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
753000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
760000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
961000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
971000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
972000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
972000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
993000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
993000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
161000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
191000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
192000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
192000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
0,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
261000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
360000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
393000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
393000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
411000,000002C4,false,Rx,0,8,03,00,00,00,B8,02,00,00,
412000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
412000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
461000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
561000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
593000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
595000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
632000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
632000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
632000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
660000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
761000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
793000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
793000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
852000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
852000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
852000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
860000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
961000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
993000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
994000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
994000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
72000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
72000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
73000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
193000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
194000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
194000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
260000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
292000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
292000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
292000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
361000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
393000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
394000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
394000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
395000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
460000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
512000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
561000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
594000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
594000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
594000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
660000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
761000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
793000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
793000,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
793000,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
794000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
861000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
951000,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
952000,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
953000,000002C6,false,Rx,0,8,32,00,7C,01,00,00,00,00,
961000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
992000,00000054,false,Rx,0,8,00,00,FE,FF,CE,02,00,00,
0,00000055,false,Rx,0,8,10,27,00,00,00,00,00,00,
0,00000056,false,Rx,0,8,10,27,00,00,00,00,00,00,
995000,00000057,false,Rx,0,8,00,00,FE,FF,FE,FF,00,00,
60000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
160000,00000625,false,Rx,0,8,25,00,59,86,01,54,5C,06,
0,000002C4,false,Rx,0,8,03,00,00,00,B9,02,00,00,
0,000002C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
